text,img_path,label
plastic noodle wrapper,plastic_noodle_wrapper_1733.png,Black
blister packaging,blister_packaging_91.png,Black
plastic spoon,plastic_spoon_1608.png,Black
plastic fork,plastic_fork_1457.png,Black
non stretchy instant noodles bag,non_stretchy_instant_noodles_bag_1204.png,Black
brake pad,brake_pad_122.png,Black
earbud case,earbud case.png,Black
old toothpaste tube,Old_Toothpaste_Tube_1257.png,Black
plastic fork,plastic_fork_1443.png,Black
dirty styrofoam plate,Dirty_styrofoam_plate_426.png,Black
plastic spoon,plastic_spoon_1634.png,Black
covid mask,Covid_mask_371.png,Black
yogurt container seal,yogurt_container_seal_2482.png,Black
plastic spoon,plastic_spoon_1620.png,Black
plastic biscuit wrapper,plastic_biscuit_wrapper_1660.png,Black
silica gel bag,silica gel bag_35.png,Black
plastic fork,plastic_fork_1696.png,Black
salad sauce multilayer sachet,salad_sauce_multilayer_sachet_1954.png,Black
empty ham container,empty_ham_container_590.png,Black
sticker,sticker_2148.png,Black
small powder spice bag,small_powder_spice_bag_2060.png,Black
teabag,teabag_2204.png,Black
cheese packet,cheese_packet__185.png,Black
piece of broken glass,piece_of_broken_glass_1317.png,Black
small sugar pack,small sugar pack.png,Black
tube body lotion,tube_body_lotion_2328.png,Black
pop bottle caps,pop_bottle_caps_1808.png,Black
plastic plates,plastic_plates_1499.png,Black
tube body lotion,tube_body_lotion_2314.png,Black
pop bottle caps,pop_bottle_caps_1834.png,Black
dish sponge,dish_sponge_493.png,Black
nespresso pods,nespresso_pods_1177.png,Black
disposable mask,disposable_mask_529.png,Black
pop bottle caps,pop_bottle_caps_1820.png,Black
dirty plastic packet of sauce,dirty_plastic_packet_of_sauce_465.png,Black
granola bar wrapper,granola_bar_wrapper_753.png,Black
lysol wipe,Lysol_wipe_1102.png,Black
chocolate snack wrapper,chocolate_snack_wrapper_242.png,Black
expired food packet,expired_food_packet_619.png,Black
plastic plates,plastic_plates_1506.png,Black
half used tooth paste,half_used_tooth_paste_788.png,Black
fruit mesh bag,fruit mesh bag.png,Black
front of multilayer salad sauce sachet,front_of_multilayer_salad_sauce_sachet_719.png,Black
perfume bottle,perfume_bottle_1309.png,Black
steel barbican cap,steel_barbican_cap_2142.png,Black
used coffee k cup,used_coffee_k_cup_2386.png,Black
yogurt cup lid,yogurt_cup_lid_2480.png,Black
small chocolate snack wrapper,small_chocolate_snack_wrapper_2014.png,Black
instant noodles spice small packet,instant_noodles_spice_small_packet_1040.png,Black
plastic lip chap,plastic_lip_chap_1726.png,Black
plastic fork and plastic knife,plastic_fork_and_plastic_knife_1469.png,Black
pop bottle caps,pop_bottle_caps_1798.png,Black
plastic spoon,plastic_spoon_1542.png,Black
plastic apple bag,plastic_apple_bag_1330.png,Black
plastic spoon,plastic_spoon_1556.png,Black
old socks,old_socks_1249.png,Black
lip balm tube,lip_balm_tube_1084.png,Black
light bulb,light_bulb_1079.png,Black
dirty rag,dirty_rag_473.png,Black
sweets wrapping,sweets_wrapping_2185.png,Black
empty dirty plastic,empty_dirty_plastic_584.png,Black
straw wrapper,straw_wrapper_2153.png,Black
vape juice container,vape_juice_container_2449.png,Black
cleaning tissue,cleaning tissue.png,Black
used syringe,used_syringe_2437.png,Black
sponge,sponge_2132.png,Black
snack wrapper,snack_wrapper_2094.png,Black
plastic lid,plastic_lid_1720.png,Black
styrofoam cup,Styrofoam_cup_2157.png,Black
cotton ball,cotton_ball_365.png,Black
toothpaste,toothpaste_2279.png,Black
toothpaste,toothpaste_2278.png,Black
styrofoam cup,Styrofoam_cup_2156.png,Black
brown plastic chips bag,brown_plastic_chips_bag_140.png,Black
dishwasher pod bag,dishwasher_pod_bag_498.png,Black
plastic lid,plastic_lid_1721.png,Black
snack wrapper,snack_wrapper_2095.png,Black
snack wrapper,snack_wrapper_2081.png,Black
drier lint,drier_lint_545.png,Black
sponge,sponge_2133.png,Black
glass light bulb,Glass_Light_Bulb_743.png,Black
pain relief cream tube,pain_relief_cream_tube_1280.png,Black
hair comb,hair_comb_777.png,Black
sanitation wipes package,sanitation_wipes_package_1967.png,Black
non stretchy plastic shrimp bag,non_stretchy_plastic_shrimp_bag_1193.png,Black
sausage packaging,sausage_packaging_1972.png,Black
dirty rag,dirty_rag_472.png,Black
light bulb,light_bulb_1078.png,Black
waste chocolate bar wrapper min,waste_chocolate_bar_wrapper_min_2457.png,Black
lip balm tube,lip_balm_tube_1085.png,Black
plastic spoon,plastic_spoon_1557.png,Black
small plastic container,small plastic container_43534.png,Black
reusable plastic food packing,reusable_plastic_food_packing_1929.png,Black
plastic apple bag,plastic_apple_bag_1331.png,Black
plastic spoon,plastic_spoon_1543.png,Black
pop bottle caps,pop_bottle_caps_1799.png,Black
chocolate packaging plastic,chocolate_packaging_plastic_248.png,Black
yogurt cup lid,yogurt_cup_lid_2481.png,Black
cotton ball for applying makeup,cotton_ball_for_applying_makeup_357.png,Black
plastic plates,plastic_plates_1513.png,Black
hair lotion tube,hair_lotion_tube_782.png,Black
plastic spoon,plastic_spoon_1594.png,Black
piece of styrofoam padding,piece_of_Styrofoam_padding_1325.png,Black
plastic plates,plastic_plates_1507.png,Black
dirty vacuum robot filter,dirty vacuum robot filter.png,Black
instant noodles plastic bag,instant_noodles_plastic_bag_1038.png,Black
cheese snack plastic bag,cheese_snack_plastic_bag_183.png,Black
ripped piece of cloth,ripped_piece_of_cloth_1936.png,Black
granola bar wrapper,granola_bar_wrapper_752.png,Black
tape,tape_2193.png,Black
pop bottle caps,pop_bottle_caps_1821.png,Black
disposable mask,disposable_mask_528.png,Black
tube body lotion,tube_body_lotion_2315.png,Black
piece of cloth,Piece_Of_Cloth_1328.png,Black
pop bottle caps,pop_bottle_caps_1835.png,Black
plastic plates,plastic_plates_1498.png,Black
tube body lotion,tube_body_lotion_2329.png,Black
pop bottle caps,pop_bottle_caps_1809.png,Black
small plastic pizza wrapper,small_plastic_pizza_wrapper_2074.png,Black
plast food package,plast_food_package_1776.png,Black
sensodyne toothpaste,sensodyne_toothpaste_1981.png,Black
salad sauce multilayer sachet,salad_sauce_multilayer_sachet_1955.png,Black
clean coffee cup lid,clean_coffee_cup_lid_294.png,Black
covid mask,Covid_mask_370.png,Black
plastic mesh tangerine bag,plastic_mesh_tangerine_bag_1730.png,Black
plastic spoon,plastic_spoon_1635.png,Black
small shampoo bottle,Small_Shampoo_Bottle_2075.png,Black
plastic spoon,plastic_spoon_1609.png,Black
toothpaste tube,toothpaste_tube_2249.png,Black
potato chips bag,potato_chips_bag_1872.png,Black
blister packaging,blister_packaging_90.png,Black
blister packaging,blister_packaging_84.png,Black
used coffee pod,used_coffee_pod_2388.png,Black
toothpaste tube,toothpaste_tube_2275.png,Black
small plastic lid,small_plastic_lid_2039.png,Black
protein bar wrapper,protein_bar_wrapper_1884.png,Black
dirty fish package,dirty_fish_package_442.png,Black
protein bar wrapper,protein_bar_wrapper_1890.png,Black
bouncy ball,bouncy_ball_121.png,Black
toothpaste tube,toothpaste_tube_2261.png,Black
built protein bar wrapper,built_protein_bar_wrapper_144.png,Black
blue pen,blue_pen_111.png,Black
white cotton swab,white_cotton_swab_2469.png,Black
old toothbrush,old toothbrush.png,Black
nonempty chocolate bar,nonempty_chocolate_bar_1218.png,Black
toothpaste tube,toothpaste_tube_2263.png,Black
full plastic,full_plastic_736.png,Black
fil snack wrapper,fil_snack_wrapper_638.png,Black
blister packaging,blister_packaging_92.png,Black
food sauce pouch,food_sauce_pouch_704.png,Black
snack wrapper,snack_wrapper_2108.png,Black
plastic fork,plastic_fork_1440.png,Black
dishwasher pod wrapper,dishwasher_pod_wrapper_499.png,Black
used baby wipe,used baby wipe.png,Black
old photograph,old_photograph_1242.png,Black
plastic fork,plastic_fork_1454.png,Black
blister packaging,blister_packaging_79.png,Black
plastic spoon,plastic_spoon_1623.png,Black
toothpaste tube,toothpaste_tube_2288.png,Black
amazon bubble plastic bag,amazon_bubble_plastic_bag_15.png,Black
plastic fork,plastic_fork_1468.png,Black
small snack wrapper,small_snack_wrapper_2069.png,Black
plastic spoon,plastic_spoon_1637.png,Black
plastic fork,plastic_fork_1695.png,Black
popsicle non stretchy wrapper,popsicle_non_stretchy_wrapper_1870.png,Black
piece of broken glass,piece_of_broken_glass_1314.png,Black
non stretchy plastic food package,non-stretchy plastic food package.png,Black
disposable mask,disposable_mask_516.png,Black
cloth tag,cloth_tag_304.png,Black
pop bottle caps,pop_bottle_caps_1823.png,Black
pop bottle caps,pop_bottle_caps_1837.png,Black
plastic container,plastic container.png,Black
plastic key fob,plastic_key_fob_1714.png,Black
used dental go between cleaner,used_dental_go_between_cleaner_2392.png,Black
tube body lotion,tube_body_lotion_2317.png,Black
chocolate snack wrapper,chocolate_snack_wrapper_241.png,Black
twist tie,twist_tie_2352.png,Black
plastic spoon,plastic_spoon_1596.png,Black
plastic plates,plastic_plates_1511.png,Black
plastic plates,plastic_plates_1505.png,Black
plastic spoon,plastic_spoon_1582.png,Black
empty plastic tofu wrapper,empty_plastic_tofu_wrapper__595.png,Black
dirty plastic fork,dirty_plastic_fork_463.png,Black
dirty sponge,Dirty_sponge_422.png,Black
plastic spoon,plastic_spoon_1569.png,Black
plastic straw,plastic_straw_1639.png,Black
plastic spoon,plastic_spoon_1541.png,Black
small strip made of plastic,small_strip_made_of_plastic_2071.png,Black
tin fil,tin_fil_2215.png,Black
snack wrapper,snack_wrapper_2097.png,Black
lotion tube,Lotion_Tube_1099.png,Black
toothbrush,toothbrush_2238.png,Black
sponge,sponge_2131.png,Black
blue face mask,blue_face_mask_114.png,Black
bread tab,bread_tab_128.png,Black
plastic lid,plastic_lid_1723.png,Black
plastic lid,plastic_lid_1722.png,Black
instant noodles spice packet,instant_noodles_spice_packet_1039.png,Black
sponge,sponge_2130.png,Black
powdered drink mix wrapper,powdered_drink_mix_wrapper_1880.png,Black
snack wrapper,snack_wrapper_2082.png,Black
snack wrapper,snack_wrapper_2096.png,Black
copy of coffee pods,Copy_of_coffee_pods_350.png,Black
small yogurt plastic lid,small yogurt plastic lid.png,Black
toothbrush,toothbrush_2239.png,Black
lotion tube,lotion_tube_1098.png,Black
non stretchy plastic bag,non-stretchy plastic bag.png,Black
toothbrush casing,toothbrush_casing_2234.png,Black
non stretchy plastic packet of chip,non_stretchy_plastic_packet_of_chip_1213.png,Black
expired bulb,expired_bulb_617.png,Black
dirty rag,dirty_rag_471.png,Black
plastic spoon,plastic_spoon_1540.png,Black
test strip container,test_strip_container_2211.png,Black
bottle cap swing top,bottle_cap_swing_top_119.png,Black
plastic spoon,plastic_spoon_1554.png,Black
plastic spoon,plastic_spoon_1568.png,Black
plastic spoon,plastic_spoon_1583.png,Black
plastic plates,plastic_plates_1504.png,Black
plastic plates,plastic_plates_1510.png,Black
plastic spoon,plastic_spoon_1597.png,Black
granola bar wrapper,granola_bar_wrapper_751.png,Black
ripped piece of cloth,ripped_piece_of_cloth_1935.png,Black
chocolate snack wrapper,chocolate_snack_wrapper_240.png,Black
tube body lotion,tube_body_lotion_2316.png,Black
candy wrap,candy_wrap_172.png,Black
small juice mix sachet,small_juice_mix_sachet_2021.png,Black
skewer bag,skewer_bag_2010.png,Black
clean plastic spoons,clean_plastic_spoons_286.png,Black
cream cheese foil wrapper,cream_cheese_foil_wrapper_381.png,Black
disposable mask,disposable_mask_517.png,Black
blister package,blister_package_77.png,Black
dirty burner liner,dirty_burner_liner_431.png,Black
piece of broken glass,piece_of_broken_glass_1315.png,Black
oven glove,oven_glove_1270.png,Black
plastic onion bag,plastic_onion_bag_1734.png,Black
plastic spoon,plastic_spoon_1636.png,Black
face cream container,face_cream_container_624.png,Black
small snack wrapper,small_snack_wrapper_2068.png,Black
red foil candy wrapper,red_foil_candy_wrapper_1921.png,Black
almonds sack,almonds_sack_4.png,Black
toothpaste tube,Toothpaste_tube_2289.png,Black
bread tag,bread_tag_130.png,Black
blister packaging,blister_packaging_78.png,Black
plastic fork,plastic_fork_1441.png,Black
blister packaging,blister_packaging_87.png,Black
snack wrapper,snack_wrapper_2109.png,Black
blister packaging,blister_packaging_93.png,Black
toothpaste tube,toothpaste_tube_2262.png,Black
aero bar wrapper,Aero_bar_wrapper_1.png,Black
cheese ziploc bag,cheese ziploc bag.png,Black
silica gel bag,silica gel bag_423423.png,Black
plastic knife,plastic knife_49.png,Black
plastic fork and plastic spoon,plastic_fork_and_plastic_spoon_1470.png,Black
korean snack multilayer packet,Korean_snack_multilayer_packet_1065.png,Black
latex glove,latex_glove_1068.png,Black
non stretchy bag,non-stretchy bag_38.png,Black
blister packaging,blister_packaging_97.png,Black
blister packaging,blister_packaging_83.png,Black
tissue box with window,tissue_box_with_window_2216.png,Black
toothpaste tube,toothpaste_tube_2272.png,Black
small dog food plastic container with seal,small_dog_food_plastic_container_with_seal_2017.png,Black
used gillete,used_gillete_2403.png,Black
toothpaste tube,toothpaste_tube_2266.png,Black
burnt matchstick,burnt_matchstick_151.png,Black
plastic spoon,plastic_spoon_1626.png,Black
spice mix bag,spice_mix_bag_2125.png,Black
broken zip tie,broken_zip_tie_138.png,Black
plastic fork,plastic_fork_1451.png,Black
old lightbulb,old_lightbulb_1237.png,Black
cheddar cheese chip bag,cheddar_cheese_chip_bag_180.png,Black
bag of chips cheetos,bag_of_chips_cheetos_56.png,Black
candy package,candy_package_159.png,Black
chocolate bar wrapper,chocolate_bar_wrapper_230.png,Black
wipe box with window,wipe_box_with_window_2472.png,Black
used face mask,used_face_mask_2397.png,Black
vegetable plastic package,vegetable_plastic_package_2450.png,Black
styrofoam wrapping paper,styrofoam_wrapping_paper_2178.png,Black
plastic fork,plastic fork_52.png,Black
tube body lotion,tube_body_lotion_2312.png,Black
pop bottle caps,pop_bottle_caps_1832.png,Black
beef jerky bag,beef_jerky_bag_65.png,Black
plastic spoon,plastic_spoon_1593.png,Black
plastic plates,plastic_plates_1514.png,Black
plastic plates,plastic_plates_1500.png,Black
non stretchy plastic packet of snack,non_stretchy_plastic_packet_of_snack_1217.png,Black
plastic spoon,plastic_spoon_1587.png,Black
plastic lid,plastic lid.png,Black
plastic plates,plastic_plates_1528.png,Black
tape,tape_2194.png,Black
snack packaging,snack_packaging_2114.png,Black
plastic spoon,plastic_spoon_1550.png,Black
milkette,milkette_1136.png,Black
plastic spoon,plastic_spoon_1544.png,Black
spicy sauce packet,spicy_sauce_packet_2126.png,Black
used diaper,used_diaper_2361.png,Black
vape juice bottle,vape_juice_bottle_2448.png,Black
small metal lid,small_metal_lid_2029.png,Black
multilayer snack bag,multilayer_snack_bag_1157.png,Black
japanese snack multilayer bag,Japanese_snack_multilayer_bag_1046.png,Black
candy wrapper,candy_wrapper_168.png,Black
bread tags,bread_tags_125.png,Black
vacuum cleaner filter,vacuum cleaner filter.png,Black
toothpaste,toothpaste_2280.png,Black
non stretchy plastic shrimp bag,non_stretchy_plastic_shrimp_bag_1194.png,Black
used toilet paper,used_toilet_paper_2367.png,Black
ground chicken package,ground_chicken_package_772.png,Black
broken lightbulbs,broken_lightbulbs_133.png,Black
fruit foam net,fruit_foam_net_729.png,Black
light bulb,light_bulb_1080.png,Black
granola bar wrap,Granola_bar_wrap_759.png,Black
snack wrapper,snack_wrapper_2092.png,Black
multilayer toilet gel wrapper,multilayer_toilet_gel_wrapper_1166.png,Black
small foil packet,small_foil_packet_2019.png,Black
used chapstick,used_chapstick_2384.png,Black
snack wrapper,snack_wrapper_2087.png,Black
small fruit snack wrapper,small_fruit_snack_wrapper_2020.png,Black
sponge,sponge_2135.png,Black
old toque,old_toque_1259.png,Black
pain relief cream tube,pain_relief_cream_tube_1279.png,Black
snack wrapper,snack_wrapper_2093.png,Black
nespresso pod,nespresso_pod_1178.png,Black
plastic spoon,plastic_spoon_1747.png,Black
light bulb,light_bulb_1081.png,Black
non stretchy plastic bag,non-stretchy plastic bag_48.png,Black
dirty plastic food,dirty_plastic_food_462.png,Black
empty candy wrapper,empty_candy_wrapper_565.png,Black
coffee pouch,coffee_pouch_326.png,Black
toothpaste,toothpaste_2281.png,Black
ketchup packet,ketchup_packet_1051.png,Black
candy wrapper,candy_wrapper_169.png,Black
dirty salad dressing lid,dirty_salad_dressing_lid_474.png,Black
yogurt wrap,yogurt wrap.png,Black
multilayer snack bag,multilayer_snack_bag_1156.png,Black
used diaper,used_diaper_2360.png,Black
spicy sauce packet,spicy_sauce_packet_2127.png,Black
small metal lid,small_metal_lid_2028.png,Black
plastic spoon,plastic_spoon_1579.png,Black
dental pick flosser,dental_pick_flosser_394.png,Black
unusable pen,unusable_pen_2357.png,Black
watermelon plastic package,watermelon_plastic_package_2458.png,Black
plastic spoon,plastic_spoon_1545.png,Black
styrofoam food take out container,styrofoam_food_take_out_container_2161.png,Black
granola bar wrapper,granola_bar_wrapper_754.png,Black
pouf bath sponge,pouf_bath_sponge_1875.png,Black
applesauce pouch,applesauce_pouch_19.png,Black
plastic plates,plastic_plates_1529.png,Black
plastic spoon,plastic_spoon_1586.png,Black
plastic plates,plastic_plates_1501.png,Black
plastic plates,plastic_plates_1515.png,Black
used pipe filter,used_pipe_filter_2419.png,Black
plastic spoon,plastic_spoon_1592.png,Black
rubber band,rubber_band_1948.png,Black
styrofoam packaging,Styrofoam_packaging_2163.png,Black
beef jerky bag,beef_jerky_bag_64.png,Black
little pack,little_pack_1093.png,Black
tube body lotion,tube_body_lotion_2313.png,Black
dish sponge,dish_sponge_494.png,Black
pop bottle caps,pop_bottle_caps_1833.png,Black
pop bottle caps,pop_bottle_caps_1827.png,Black
chip ahoy cookie bag,chip_Ahoy_cookie_bag_214.png,Black
plastic bag,plastic bag_16.png,Black
tube body lotion,tube_body_lotion_2307.png,Black
chocolate bar wrapper,chocolate_bar_wrapper_225.png,Black
hairbrush,hairbrush_784.png,Black
foil and plastic bag,foil and plastic bag_41.png,Black
hair bands,hair_bands_785.png,Black
chocolate bar wrapper,chocolate_bar_wrapper_231.png,Black
instant noodles spice wrapper,instant_noodles_spice_wrapper_1041.png,Black
fruit plastic package,fruit_plastic_package__732.png,Black
nacho snack small bag,nacho_snack_small_bag_1168.png,Black
plastic fork,plastic_fork_1450.png,Black
dirty used toothbrush,dirty_used_toothbrush_491.png,Black
plastic spoon,plastic_spoon_1633.png,Black
non stretchy plastic food bag,non-stretchy plastic food bag.png,Black
broken razor,broken_razor_136.png,Black
sunscreen tube,sunscreen_tube_2180.png,Black
crumpled painting tape,crumpled_painting_tape_385.png,Black
cane candy wrapper,cane_candy_wrapper_173.png,Black
plastic fork,plastic_fork_1478.png,Black
old handgloves,old_handgloves_1236.png,Black
plastic spoon,plastic_spoon_1627.png,Black
soup foil wrapper,soup_foil_wrapper_2121.png,Black
clean salad dressing lid,clean_salad_dressing_lid_300.png,Black
clean plastic spoon,clean_plastic_spoon_285.png,Black
dirty fork,dirty_fork_443.png,Black
old clothing min,old_clothing_min_1229.png,Black
toothpaste tube,toothpaste_tube_2273.png,Black
blister packaging,blister_packaging_82.png,Black
blister medicine package,blister_medicine_package_76.png,Black
blister packaging,blister_packaging_96.png,Black
toothpaste tube,toothpaste_tube_2259.png,Black
lotion tube,lotion_tube_1100.png,Black
copy of chips bag,Copy_of_chips_bag_347.png,Black
blister packaging,blister_packaging_80.png,Black
blister packaging,blister_packaging_94.png,Black
candy plastic pocket,candy_plastic_pocket_161.png,Black
plastic popsicle packaging,plastic_popsicle_packaging_1740.png,Black
toothpaste tube,toothpaste_tube_2265.png,Black
mesh food bag,mesh_food_bag_1121.png,Black
cookie wrapper,Cookie_Wrapper_345.png,Black
coffe cup cap,Coffe_cup_cap_312.png,Black
bread clip,bread_clip_127.png,Black
toothpaste tube,toothpaste_tube_2271.png,Black
plastic candy wrapper,plastic_candy_wrapper_1667.png,Black
clean plastic rice bag,Clean_plastic_rice_bag_284.png,Black
copy of personal mask,Copy_of_personal_mask_352.png,Black
plastic spoon,plastic_spoon_1631.png,Black
dental floss container,dental floss container.png,Black
plastic spoon,plastic_spoon_1625.png,Black
single use multilayer snack wrapper,single_use_multilayer_snack_wrapper_2006.png,Black
used styrofoam bowl,used_styrofoam_bowl_2435.png,Black
plastic fork,plastic_fork_1452.png,Black
plastic fork,plastic_fork_1446.png,Black
bread tag,bread_tag_123.png,Black
plastic spoon,plastic_spoon_1619.png,Black
small cream tube,small_cream_tube_2073.png,Black
metal sticks,metal_sticks_1130.png,Black
wrapper gum,wrapper_gum_2478.png,Black
piece of broken glass,piece_of_broken_glass_1312.png,Black
chocolate bag,chocolate_bag_243.png,Black
chocolate bar wrapper,chocolate_bar_wrapper_227.png,Black
front of multilayer plastic snack packaging,front_of_multilayer_plastic_snack_packaging_718.png,Black
packing foam,packing_foam_1274.png,Black
saline container,saline_container_1965.png,Black
pop bottle caps,pop_bottle_caps_1831.png,Black
tube body lotion,tube_body_lotion_2311.png,Black
tube body lotion,tube_body_lotion_2305.png,Black
dirty fruit bag,dirty_fruit_bag_444.png,Black
pop bottle caps,pop_bottle_caps_1825.png,Black
plastic plates,plastic_plates_1488.png,Black
used lysol wipe,used_lysol_wipe_2376.png,Black
coffee cup lid,coffee_cup_lid__333.png,Black
plastic chocolate wrapper,plastic_chocolate_wrapper__1674.png,Black
old tooth brush,old_tooth_brush_1258.png,Black
dirty cloth rag,Dirty_cloth_rag_405.png,Black
plastic plates,plastic_plates_1503.png,Black
yogurt wrap,yogurt wrap_47.png,Black
plastic spoon,plastic_spoon_1584.png,Black
silica gel packet,silica_gel_packet_1998.png,Black
plastic spoon,plastic_spoon_1590.png,Black
plastic plates,plastic_plates_1517.png,Black
empty foil chip bag,empty_foil_chip_bag_586.png,Black
granola bar wrapper,granola_bar_wrapper_756.png,Black
front of multilayer salad sauce sachet,front_of_multilayer_salad_sauce_sachet_720.png,Black
small snack bag,small_snack_bag_2065.png,Black
plastic spoon,plastic_spoon_1547.png,Black
drying machine lint,drying machine lint.png,Black
pop bottle caps,pop_bottle_caps_1789.png,Black
milk foil bag,milk foil bag.png,Black
used toothbrush,used_toothbrush_2368.png,Black
ketchup packet,ketchup_packet_1053.png,Black
plastic fork,plastic fork.png,Black
dirty plastic sauce cup,dirty_plastic_sauce_cup_419.png,Black
toothpaste,toothpaste_2283.png,Black
chocolate pack,chocolate_pack_250.png,Black
light bulb,light_bulb_1083.png,Black
empty tooth pasta holder,Empty_Tooth_Pasta_Holder_608.png,Black
multilayer toilet gel wrapper,multilayer_toilet_gel_wrapper_1165.png,Black
snack wrapper,snack_wrapper_2085.png,Black
used surgical mask,used_surgical_mask_2436.png,Black
finish pod wrapper,finish_pod_wrapper_639.png,Black
plastic lid,plastic_lid_1719.png,Black
snack wrapper,snack_wrapper_2091.png,Black
toothpaste container,toothpaste container_13.png,Black
snack wrapper,snack_wrapper_2090.png,Black
hand cream bottle,hand_cream_bottle_789.png,Black
toothpaste container,toothpaste container_12.png,Black
unusable plastic gift card,unusable_plastic_gift_card_2358.png,Black
coffee plastic lid,coffee plastic lid.png,Black
snack wrapper,snack_wrapper_2084.png,Black
plastic spoon,plastic_spoon_1750.png,Black
plastic glove cover,plastic_glove_cover_1709.png,Black
light bulb,light_bulb_1082.png,Black
plastic lid,plastic_lid_1724.png,Black
sauce packets,sauce_packets_1970.png,Black
toothpaste,toothpaste_2282.png,Black
pencil,pencil_1291.png,Black
styrofoam egg carton,styrofoam_egg_carton_2174.png,Black
floss dispenser,floss_dispenser_647.png,Black
cardboard with weird substance on top,cardboard with weird substance on top.png,Black
ketchup packet,ketchup_packet_1052.png,Black
snickers wrapper,snickers_wrapper_2115.png,Black
small candy plastic container,small candy plastic container.png,Black
non stretchy ziploc bag,non-stretchy ziploc bag_56.png,Black
plastic bag,plastic bag_3.png,Black
cotton bud,cotton_bud_367.png,Black
plastic spoon,plastic_spoon_1552.png,Black
plastic spoon,plastic_spoon_1546.png,Black
empty chips bag,empty_chips_bag_568.png,Black
small snack bag,small_snack_bag_2064.png,Black
roll on deodorant,roll on deodorant.png,Black
small plastic sauce cup,small_plastic_sauce_cup_2049.png,Black
granola bar wrapper,granola_bar_wrapper_757.png,Black
old gloves,old_gloves_1235.png,Black
sponge for bath,sponge_for_bath_2129.png,Black
plastic plates,plastic_plates_1516.png,Black
plastic spoon,plastic_spoon_1591.png,Black
plastic spoon,plastic_spoon_1585.png,Black
tube body lotion,tube_body_lotion_2338.png,Black
old toothbrush,old_toothbrush_1228.png,Black
pop bottle caps,pop_bottle_caps_1818.png,Black
coffee cup lid,coffee_cup_lid__332.png,Black
plastic plates,plastic_plates_1489.png,Black
tube body lotion,tube_body_lotion_2304.png,Black
pop bottle caps,pop_bottle_caps_1824.png,Black
gum,gum_776.png,Black
tube body lotion,tube_body_lotion_2310.png,Black
chocolate bar wrapper,chocolate_bar_wrapper_232.png,Black
simcard,simcard_2004.png,Black
ointment tube,ointment_tube_1227.png,Black
chocolate bar wrapper,chocolate_bar_wrapper_226.png,Black
piece of broken glass,piece_of_broken_glass_1313.png,Black
empty chicken container,Empty_Chicken_Container_567.png,Black
empty chips package,empty_chips_package_569.png,Black
fruit plastic package,fruit_plastic_package__731.png,Black
metal paper clip,metal_paper_clip_1133.png,Black
candy wrapper,candy_wrapper__166.png,Black
used plastic spoon,used_plastic_spoon_2421.png,Black
plastic spoon,plastic_spoon_1618.png,Black
plastic fork,plastic_fork_1447.png,Black
small sauce cup,small_sauce_cup_2063.png,Black
plastic lid,plastic lid_47435.png,Black
plastic fork,plastic_fork_1453.png,Black
sillicone bracelet,sillicone_bracelet_2003.png,Black
red plastic pen,red_plastic_pen_1922.png,Black
plastic spoon,plastic_spoon_1630.png,Black
apple pouch container,apple pouch container.png,Black
yogurst container seal,yogurst_container_seal__2479.png,Black
toothpaste tube,toothpaste_tube_2270.png,Black
bread clip,bread_clip_126.png,Black
toothpaste tube,toothpaste_tube_2264.png,Black
cookie wrapper,cookie_wrapper_344.png,Black
protein bar wrapper,protein_bar_wrapper_1895.png,Black
mesh food bag,mesh_food_bag_1120.png,Black
blister packaging,blister_packaging_95.png,Black
cloth facemask clean,cloth_facemask_clean__307.png,Black
foam block,foam block.png,Black
toothpaste tube,toothpaste_tube_2258.png,Black
blister packaging,blister_packaging_81.png,Black
toilet cleaning powder,toilet_cleaning_powder_2232.png,Black
dental flosser plastic bag,dental_flosser_plastic_bag_393.png,Black
chips bag,chips_bag_204.png,Black
toothpaste,toothpaste_2.png,Black
tissue box,tissue_box_2223.png,Black
kitchen sponge,kitchen_sponge_1058.png,Black
small plastic bag,small plastic bag.png,Black
chips bag,chips_bag_210.png,Black
cotton swab,cotton_swab_362.png,Black
small plastic lid,small plastic lid_27.png,Black
chocolate cover,chocolate_cover_247.png,Black
electric toothbrush head,electric_toothbrush_head_557.png,Black
plastic toothpaste tube,Plastic_Toothpaste_tube_1762.png,Black
dirty non stretch plastic bag,dirty_non_stretch_plastic_bag_455.png,Black
plastic fork,plastic_fork_1434.png,Black
plastic fork,plastic_fork_1420.png,Black
foil and plastic bag,foil and plastic bag.png,Black
coffee cup plastic lid,coffee_cup_plastic_lid_318.png,Black
foam food container,foam food container_999.png,Black
foam plate,foam_plate_663.png,Black
plastic fork,plastic_fork_1408.png,Black
incandescent light bulb,incandescent_light_bulb_1028.png,Black
back of multilayer plastic snack packaging,back_of_multilayer_plastic_snack_packaging_49.png,Black
floss container,floss_container_644.png,Black
old shirt,old_shirt_1246.png,Black
packaging from ricecooker,packaging_from_ricecooker_1273.png,Black
greasy bacon wrapper,greasy_bacon_wrapper_762.png,Black
plastic straws,plastic_straws_1642.png,Black
coffee pod,coffee_pod_337.png,Black
cheese stick wrapper,cheese_stick_wrapper_187.png,Black
plastic fork,plastic fork_5745.png,Black
non stretchy plastic,non-stretchy plastic.png,Black
multilayer bag of halls drop,multilayer_bag_of_halls_drop_1145.png,Black
